brand,seed,channel,planted,n,point_forest,ai_lo,ai_hi,ai_se,dr_ate,dr_se,ldml_ate,ldml_lo,ldml_hi,ldml_se,t_forest,t_ldml
Remibrutinib,1016,peer_influence_score,0.093,3354,0.07848293642418896,-0.08680087709712864,0.24376674994550654,0.08433002520521683,0.06821594294496959,0.022156236329167574,0.08449594418007883,0.04936945232203055,0.11962243603812711,0.01792200884053052,2.7,1.2
Remibrutinib,1016,rep_training_score,0.0,3354,0.007122856124270361,-0.15355653236634703,0.1678022446148877,0.08198078561168336,0.012571503936676318,0.019283311501442076,0.011683439700149475,-0.021042094148657625,0.04440897354895657,0.016697007754704642,2.9,1.2
Remibrutinib,1017,engagement_score,0.138,3354,0.15681243222856142,-0.004436591073099683,0.31806145553022247,0.0822714209555181,0.1596047789464684,0.021790639487136994,0.15563941548890595,0.12107927812402734,0.19019955285378454,0.01763304715672561,2.6,1.2
Remibrutinib,1017,peer_influence_score,0.093,3354,0.11005351733251362,-0.05249787297109887,0.2726049076361261,0.08293590612052695,0.12344056960927768,0.02455922276613846,0.11687322165941534,0.0823752395453908,0.15137120377343988,0.017601334711321335,2.7,1.3
Remibrutinib,1017,rep_training_score,0.0,3354,-0.015373459543984858,-0.17253968927517077,0.141792770187201,0.08018832475044739,-0.02022406486312631,0.019370280733168065,-0.014748934283022435,-0.047691303049361346,0.018193434483316465,0.016807639847560518,2.9,1.2
Remibrutinib,1018,engagement_score,0.138,3354,0.1408671892321933,-0.017994576720919253,0.29972895518530585,0.08105341014075389,0.14053175933634213,0.021556460478838545,0.13585655705732957,0.10122855343245732,0.17048456068220183,0.017667673435845518,3.0,1.2
Remibrutinib,1018,peer_influence_score,0.093,3354,0.08611874104520671,-0.07486981307029535,0.24710729516070873,0.0821385260726738,0.06696475410978653,0.026123314549437945,0.08884635605625511,0.053753593157045504,0.12393911895546472,0.017904799871842972,2.8,1.2
Remibrutinib,1018,rep_training_score,0.0,3354,0.01215829937956193,-0.13877350269176017,0.16309010145088396,0.07700743588725203,0.011236531473948383,0.019118339398243606,0.012820828671013734,-0.019444070412333928,0.045085727754361385,0.016461985698639905,2.8,1.2
Remibrutinib,1019,engagement_score,0.138,3354,0.15749707340539248,0.002001752209657065,0.3129923946011279,0.07933580473709485,0.16404657698777209,0.021309207957692637,0.15497253834005037,0.12024605391627394,0.1896990227638268,0.01771791966469512,2.6,1.2
Remibrutinib,1019,peer_influence_score,0.093,3354,0.09250534879956869,-0.06317523508582294,0.2481859326849603,0.07943032825367793,0.10045040731393201,0.023390405467585654,0.09424448505562927,0.05890379312284078,0.12958517698841776,0.01803129660113724,2.8,1.2
